"","savename","model","full.name","PA","run","algo","metric.eval","cutoff","sensitivity","specificity","calibration","validation","evaluation"
"116","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN29_GLM","allData","RUN29","GLM","ROC",500,90.909,97.547,0.942,0.488,NA
"117","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN30_CTA","allData","RUN30","CTA","TSS",450,90.909,78.595,0.695,0.808,NA
"118","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN30_CTA","allData","RUN30","CTA","ROC",454,90.909,78.595,0.848,0.904,NA
"119","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN30_GLM","allData","RUN30","GLM","TSS",495,100,97.324,0.973,0.643,NA
"120","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN30_GLM","allData","RUN30","GLM","ROC",500,100,97.324,0.987,0.821,NA
"121","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN31_CTA","allData","RUN31","CTA","TSS",451,90.909,78.781,0.697,0.799,NA
"122","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN31_CTA","allData","RUN31","CTA","ROC",455,90.909,78.781,0.848,0.9,NA
"123","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN31_GLM","allData","RUN31","GLM","TSS",495,81.818,96.953,0.788,0.951,NA
"124","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN31_GLM","allData","RUN31","GLM","ROC",500,81.818,96.953,0.894,0.975,NA
"125","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN32_CTA","allData","RUN32","CTA","TSS",436.5,100,87.068,0.871,0.228,NA
"126","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN32_CTA","allData","RUN32","CTA","ROC",441,100,87.068,0.936,0.611,NA
"127","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN32_GLM","allData","RUN32","GLM","TSS",495,90.909,96.135,0.87,0.289,NA
"128","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN32_GLM","allData","RUN32","GLM","ROC",500,90.909,96.135,0.935,0.644,NA
"129","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN33_CTA","allData","RUN33","CTA","TSS",427,100,84.913,0.849,0.179,NA
"130","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN33_CTA","allData","RUN33","CTA","ROC",428.5,100,84.913,0.931,0.588,NA
"131","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN33_GLM","allData","RUN33","GLM","TSS",495,100,98.699,0.987,0.311,NA
"132","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN33_GLM","allData","RUN33","GLM","ROC",500,100,98.699,0.993,0.656,NA
"133","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN34_CTA","allData","RUN34","CTA","TSS",462,100,92.791,0.928,0.249,NA
"134","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN34_CTA","allData","RUN34","CTA","ROC",463.5,100,92.791,0.966,0.624,NA
"135","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN34_GLM","allData","RUN34","GLM","TSS",495,100,97.919,0.979,0.304,NA
"136","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN34_GLM","allData","RUN34","GLM","ROC",500,100,97.919,0.99,0.652,NA
"137","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN35_CTA","allData","RUN35","CTA","TSS",408,100,79.227,0.792,0.448,NA
"138","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN35_CTA","allData","RUN35","CTA","ROC",412.5,100,79.227,0.896,0.724,NA
"139","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN35_GLM","allData","RUN35","GLM","TSS",495,90.909,96.804,0.877,0,NA
"140","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN35_GLM","allData","RUN35","GLM","ROC",500,90.909,96.804,0.939,0.481,NA
"141","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN36_CTA","allData","RUN36","CTA","TSS",456,90.909,80.453,0.714,0.497,NA
"142","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN36_CTA","allData","RUN36","CTA","ROC",460,90.909,80.453,0.857,0.749,NA
"143","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN36_GLM","allData","RUN36","GLM","TSS",495,90.909,98.105,0.89,0.314,NA
"144","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN36_GLM","allData","RUN36","GLM","ROC",500,90.909,98.105,0.945,0.657,NA
"145","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN37_CTA","allData","RUN37","CTA","TSS",452,90.909,79.153,0.701,0.786,NA
"146","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN37_CTA","allData","RUN37","CTA","ROC",456,90.909,79.153,0.85,0.893,NA
"147","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN37_GLM","allData","RUN37","GLM","TSS",495,100,93.645,0.936,0.927,NA
"148","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN37_GLM","allData","RUN37","GLM","ROC",500,100,93.645,0.968,0.964,NA
"149","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN38_CTA","allData","RUN38","CTA","TSS",447,100,89.558,0.896,0.537,NA
"150","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN38_CTA","allData","RUN38","CTA","ROC",448.5,100,89.558,0.952,0.768,NA
"151","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN38_GLM","allData","RUN38","GLM","TSS",965,100,99.963,1,0.32,NA
"152","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN38_GLM","allData","RUN38","GLM","ROC",962.5,100,99.963,1,0.659,NA
"153","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN39_CTA","allData","RUN39","CTA","TSS",442,100,88.74,0.887,0.537,NA
"154","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN39_CTA","allData","RUN39","CTA","ROC",444.5,100,88.74,0.948,0.768,NA
"155","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN39_GLM","allData","RUN39","GLM","TSS",495,90.909,97.324,0.882,0,NA
"156","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN39_GLM","allData","RUN39","GLM","ROC",500,90.909,97.324,0.941,0.475,NA
"157","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN40_CTA","allData","RUN40","CTA","TSS",409,100,79.45,0.795,0.441,NA
"158","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN40_CTA","allData","RUN40","CTA","ROC",413.5,100,79.45,0.897,0.72,NA
"159","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN40_GLM","allData","RUN40","GLM","TSS",495,100,97.436,0.974,0,NA
"160","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN40_GLM","allData","RUN40","GLM","ROC",500,100,97.436,0.987,0.487,NA
"161","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN41_CTA","allData","RUN41","CTA","TSS",497,90.909,89.446,0.804,0.551,NA
"162","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN41_CTA","allData","RUN41","CTA","ROC",497.5,90.909,89.446,0.906,0.647,NA
"163","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN41_GLM","allData","RUN41","GLM","TSS",495,100,97.585,0.976,0.313,NA
"164","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN41_GLM","allData","RUN41","GLM","ROC",500,100,97.585,0.988,0.656,NA
"165","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN42_CTA","allData","RUN42","CTA","TSS",439,100,88.443,0.884,0.549,NA
"166","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN42_CTA","allData","RUN42","CTA","ROC",443.5,100,88.443,0.946,0.774,NA
"167","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN42_GLM","allData","RUN42","GLM","TSS",495,90.909,96.395,0.873,0,NA
"168","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN42_GLM","allData","RUN42","GLM","ROC",500,90.909,96.395,0.937,0.481,NA
"169","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN43_CTA","allData","RUN43","CTA","TSS",415,100,81.234,0.812,0.133,NA
"170","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN43_CTA","allData","RUN43","CTA","ROC",419.5,100,81.234,0.906,0.566,NA
"171","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN43_GLM","allData","RUN43","GLM","TSS",495,90.909,96.99,0.879,0,NA
"172","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN43_GLM","allData","RUN43","GLM","ROC",500,90.909,96.99,0.939,0.488,NA
"173","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN44_CTA","allData","RUN44","CTA","TSS",409,100,79.45,0.795,0.439,NA
"174","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN44_CTA","allData","RUN44","CTA","ROC",413.5,100,79.45,0.897,0.72,NA
"175","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN44_GLM","allData","RUN44","GLM","TSS",495,90.909,97.696,0.886,0.313,NA
"176","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN44_GLM","allData","RUN44","GLM","ROC",500,90.909,97.696,0.943,0.656,NA
"177","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN45_CTA","allData","RUN45","CTA","TSS",459,90.909,81.234,0.721,0.466,NA
"178","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN45_CTA","allData","RUN45","CTA","ROC",462.5,90.909,81.234,0.861,0.733,NA
"179","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN45_GLM","allData","RUN45","GLM","TSS",879,100,99.851,0.999,0,NA
"180","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN45_GLM","allData","RUN45","GLM","ROC",883.5,100,99.851,0.999,0.493,NA
"181","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN46_CTA","allData","RUN46","CTA","TSS",452,90.909,79.041,0.7,0.79,NA
"182","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN46_CTA","allData","RUN46","CTA","ROC",455.5,90.909,79.041,0.85,0.895,NA
"183","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN46_GLM","allData","RUN46","GLM","TSS",495,100,97.733,0.977,0,NA
"184","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN46_GLM","allData","RUN46","GLM","ROC",500,100,97.733,0.989,0.482,NA
"185","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN47_CTA","allData","RUN47","CTA","TSS",497,90.909,89.446,0.804,0.551,NA
"186","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN47_CTA","allData","RUN47","CTA","ROC",498,90.909,89.446,0.907,0.643,NA
"187","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN47_GLM","allData","RUN47","GLM","TSS",495,100,96.172,0.962,0,NA
"188","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN47_GLM","allData","RUN47","GLM","ROC",500,100,96.172,0.981,0.484,NA
"189","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN48_CTA","allData","RUN48","CTA","TSS",409,100,79.487,0.795,0.439,NA
"190","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN48_CTA","allData","RUN48","CTA","ROC",413.5,100,79.487,0.897,0.72,NA
"191","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN48_GLM","allData","RUN48","GLM","TSS",495,100,98.588,0.986,0,NA
"192","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN48_GLM","allData","RUN48","GLM","ROC",500,100,98.588,0.993,0.49,NA
"193","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN49_CTA","allData","RUN49","CTA","TSS",474,90.909,85.433,0.763,0.174,NA
"194","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN49_CTA","allData","RUN49","CTA","ROC",477.5,90.909,85.433,0.882,0.587,NA
"195","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN49_GLM","allData","RUN49","GLM","TSS",495,100,96.804,0.968,0.287,NA
"196","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN49_GLM","allData","RUN49","GLM","ROC",500,100,96.804,0.984,0.644,NA
"197","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN50_CTA","allData","RUN50","CTA","TSS",489,90.909,89.781,0.807,0,NA
"198","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN50_CTA","allData","RUN50","CTA","ROC",493.5,90.909,89.781,0.903,0.445,NA
"199","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN50_GLM","allData","RUN50","GLM","TSS",495,100,99.071,0.991,0,NA
"200","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN50_GLM","allData","RUN50","GLM","ROC",500,100,99.071,0.995,0.496,NA
"201","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN51_CTA","allData","RUN51","CTA","TSS",453,90.909,79.301,0.702,0.78,NA
"202","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN51_CTA","allData","RUN51","CTA","ROC",456.5,90.909,79.301,0.851,0.89,NA
"203","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN51_GLM","allData","RUN51","GLM","TSS",495,100,96.024,0.96,0.944,NA
"204","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN51_GLM","allData","RUN51","GLM","ROC",500,100,96.024,0.98,0.972,NA
"205","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN52_CTA","allData","RUN52","CTA","TSS",440.5,100,88.331,0.883,0.555,NA
"206","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN52_CTA","allData","RUN52","CTA","ROC",443,100,88.331,0.946,0.777,NA
"207","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN52_GLM","allData","RUN52","GLM","TSS",495,100,97.287,0.973,0.299,NA
"208","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN52_GLM","allData","RUN52","GLM","ROC",500,100,97.287,0.986,0.65,NA
"209","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN53_CTA","allData","RUN53","CTA","TSS",429,100,85.359,0.854,0.206,NA
"210","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN53_CTA","allData","RUN53","CTA","ROC",430.5,100,85.359,0.932,0.603,NA
"211","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN53_GLM","allData","RUN53","GLM","TSS",495,100,97.808,0.978,0.318,NA
"212","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN53_GLM","allData","RUN53","GLM","ROC",500,100,97.808,0.989,0.659,NA
"213","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN54_CTA","allData","RUN54","CTA","TSS",458,90.909,80.936,0.718,0.478,NA
"214","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN54_CTA","allData","RUN54","CTA","ROC",461.5,90.909,80.936,0.859,0.739,NA
"215","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN54_GLM","allData","RUN54","GLM","TSS",495,100,96.581,0.966,0.31,NA
"216","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN54_GLM","allData","RUN54","GLM","ROC",500,100,96.581,0.983,0.655,NA
"217","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN55_CTA","allData","RUN55","CTA","TSS",452,90.909,78.93,0.698,0.795,NA
"218","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN55_CTA","allData","RUN55","CTA","ROC",455.5,90.909,78.93,0.849,0.897,NA
"219","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN55_GLM","allData","RUN55","GLM","TSS",495,100,96.804,0.968,0.625,NA
"220","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN55_GLM","allData","RUN55","GLM","ROC",500,100,96.804,0.984,0.813,NA
"221","/data/transfer2_biomod/Neely/Bioscatter.2017.0.001","Bioscatter.2017.0.001.CTA-GLM.models.out","Bioscatter.2017.0.001_allData_RUN56_CTA","allData","RUN56","CTA","TSS",453,90.909,79.376,0.703,0.777,NA
